field.header.seq,%time,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.location,field.serial_number,%time,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,%time,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8,%time,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,%time,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance,%time,field.header.stamp,field.header.frame_id,field.temperature,field.variance
72,1.5740697903612334e+18,1.574069790360909e+18,,16.3409996033,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069790385475e+18,1.5740697903850954e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.08825985,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069790385455e+18,1.5740697903850954e+18,base_link,114000.0,218000.0,-368000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698046541652e+18,1.574069804653633e+18,map,1.85499048233,-1.5566239357,0.153846740723,-0.0061245597249,-0.00860655103869,-0.235574901442,-0.971798787228,1.574069790393205e+18,1.574069790392794e+18,base_link,94245.7641602,0.0,1.574069790393183e+18,1.574069790392794e+18,base_link,42.95,0.0
73,1.5740697906080225e+18,1.574069790607888e+18,,16.4270000458,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697906146944e+18,1.574069790614463e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.06864655,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697906146721e+18,1.574069790614463e+18,base_link,106000.0,217000.0,-375000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698049323256e+18,1.574069804932194e+18,map,1.87849903107,-1.56302022934,0.151581048965,-0.00673175470366,-0.00801501526684,-0.236667482263,-0.971534325615,1.5740697906510482e+18,1.5740697906507448e+18,base_link,94248.3520508,0.0,1.574069790651022e+18,1.5740697906507448e+18,base_link,42.96,0.0
74,1.5740697908428375e+18,1.5740697908426478e+18,,16.4470005035,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697908620227e+18,1.574069790861782e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0784532,9.80665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069790862016e+18,1.574069790861782e+18,base_link,114000.0,217000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698051984328e+18,1.5740698051981532e+18,map,1.90649032593,-1.55631113052,0.151658535004,-0.0066178505604,-0.00899101002759,-0.236387519772,-0.971594723271,1.5740697908765688e+18,1.574069790876198e+18,base_link,94247.5280762,0.0,1.5740697908765563e+18,1.574069790876198e+18,base_link,42.95,0.0
75,1.5740697910901043e+18,1.574069791089905e+18,,16.361000061,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697911053463e+18,1.5740697911051185e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069791105319e+18,1.5740697911051185e+18,base_link,116000.0,218000.0,-367000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698054823803e+18,1.5740698054818854e+18,map,1.94710016251,-1.52895689011,0.151596307755,-0.00710323858945,-0.00890292836062,-0.236709774306,-0.97151364613,1.5740697911204444e+18,1.57406979112022e+18,base_link,94245.1293945,0.0,1.574069791120409e+18,1.57406979112022e+18,base_link,42.96,0.0
76,1.5740697913229586e+18,1.5740697913225797e+18,,16.3349990845,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069791340524e+18,1.5740697913401024e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1176798,0.0784532,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697913405176e+18,1.5740697913401024e+18,base_link,109000.0,220000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698057621207e+18,1.5740698057618898e+18,map,2.0264954567,-1.47903299332,0.139585256577,-0.00671225297086,-0.00743441634533,-0.236773043685,-0.971513356006,1.5740697913574917e+18,1.5740697913571884e+18,base_link,94245.7092285,0.0,1.5740697913574712e+18,1.5740697913571884e+18,base_link,42.96,0.0
77,1.5740697915512297e+18,1.5740697915510467e+18,,16.4349994659,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697915907712e+18,1.574069791590498e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697915907717e+18,1.574069791590498e+18,base_link,107000.0,217000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069806047412e+18,1.5740698060469765e+18,map,2.11340045929,-1.40629911423,0.143625020981,-0.000415564429263,-0.0225683803407,-0.228243198825,-0.973342456541,1.5740697915916498e+18,1.5740697915912799e+18,base_link,94246.4294434,0.0,1.57406979159157e+18,1.5740697915912799e+18,base_link,42.95,0.0
78,1.574069791790674e+18,1.5740697917903452e+18,,16.4710006714,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697918149652e+18,1.5740697918145708e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0980665,9.7674234,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697918149711e+18,1.5740697918145708e+18,base_link,115000.0,218000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698063522e+18,1.5740698063520005e+18,map,2.22096157074,-1.33322095871,0.161438941956,-0.00867545386127,-0.000239199076288,-0.21668628344,-0.976202711455,1.5740697918317064e+18,1.5740697918313167e+18,base_link,94247.3937988,0.0,1.574069791831674e+18,1.5740697918313167e+18,base_link,42.96,0.0
79,1.5740697920424707e+18,1.5740697920422991e+18,,16.3589992523,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697920558444e+18,1.5740697920556324e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0784532,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697920558157e+18,1.5740697920556324e+18,base_link,116000.0,221000.0,-375000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698066221504e+18,1.5740698066216827e+18,map,2.299077034,-1.28484106064,0.211056232452,-0.0023350281109,-0.000506116273326,-0.216192741563,-0.976347781267,1.574069792074852e+18,1.574069792074604e+18,base_link,94247.8088379,0.0,1.5740697920748275e+18,1.574069792074604e+18,base_link,42.96,0.0
80,1.574069792288586e+18,1.574069792288256e+18,,16.361000061,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.57406979231139e+18,1.5740697923110566e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.0784532,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697923113708e+18,1.5740697923110566e+18,base_link,111000.0,219000.0,-371000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698069054495e+18,1.574069806905278e+18,map,2.32480716705,-1.30014181137,0.270692110062,-0.00195619016172,-0.00313568650636,-0.21628155972,-0.976324038276,1.5740697923233603e+18,1.5740697923229263e+18,base_link,94243.7805176,0.0,1.5740697923233298e+18,1.5740697923229263e+18,base_link,42.95,0.0
81,1.5740697925108544e+18,1.5740697925106524e+18,,16.4349994659,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697925294815e+18,1.5740697925292698e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0784532,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069792529456e+18,1.5740697925292698e+18,base_link,109000.0,221000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57406980721443e+18,1.574069807214165e+18,map,2.24626207352,-1.41500234604,0.327633857727,-0.00433311394222,-0.00379123171675,-0.213430078822,-0.976941375999,1.5740697925599337e+18,1.5740697925597276e+18,base_link,94246.5148926,0.0,1.5740697925599365e+18,1.5740697925597276e+18,base_link,42.96,0.0
82,1.5740697927690552e+18,1.5740697927687985e+18,,16.4750003815,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697927867113e+18,1.5740697927863255e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.0784532,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697927866893e+18,1.5740697927863255e+18,base_link,115000.0,217000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698074973266e+18,1.5740698074969293e+18,map,2.19649600983,-1.45521593094,0.393529415131,-0.00433311394222,-0.00379123171675,-0.213430078822,-0.976941375999,1.574069792805402e+18,1.574069792804917e+18,base_link,94247.3388672,0.0,1.5740697928053852e+18,1.574069792804917e+18,base_link,42.95,0.0
83,1.5740697929953746e+18,1.574069792995183e+18,,16.3560009003,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697930199762e+18,1.574069793019715e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697930199652e+18,1.574069793019715e+18,base_link,114000.0,218000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069807762556e+18,1.5740698077622717e+18,map,2.15981245041,-1.47039556503,0.454332113266,0.00249119029115,-0.00268433278608,-0.217615967559,-0.976027601552,1.5740697930420396e+18,1.574069793041788e+18,base_link,94245.6848145,0.0,1.5740697930419843e+18,1.574069793041788e+18,base_link,42.96,0.0
84,1.574069793231528e+18,1.5740697932311619e+18,,16.3560009003,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697932579372e+18,1.574069793257516e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0784532,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697932578967e+18,1.574069793257516e+18,base_link,111000.0,218000.0,-375000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069808043285e+18,1.5740698080428485e+18,map,2.13337898254,-1.49183607101,0.511230230331,0.000795174595476,0.00204736141789,-0.21681060168,-0.976211216391,1.5740697932818092e+18,1.5740697932813972e+18,base_link,94246.9482422,0.0,1.5740697932817938e+18,1.5740697932813972e+18,base_link,42.95,0.0
85,1.574069793480968e+18,1.574069793480818e+18,,16.4060001373,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697935010806e+18,1.5740697935008704e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44929359829e-19,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697935010765e+18,1.5740697935008704e+18,base_link,105000.0,223000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069808314418e+18,1.5740698083141896e+18,map,2.16094923019,-1.47560358047,0.533500671387,7.10764097557e-06,0.00767599386885,-0.212299931409,-0.977174405207,1.5740697935126418e+18,1.574069793512437e+18,base_link,94246.3623047,0.0,1.5740697935126474e+18,1.574069793512437e+18,base_link,42.95,0.0
86,1.5740697937168832e+18,1.5740697937164984e+18,,16.4710006714,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069793733688e+18,1.5740697937332884e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.001,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.0784532,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697937336714e+18,1.5740697937332884e+18,base_link,114000.0,220000.0,-377000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698086364024e+18,1.574069808635984e+18,map,2.25933408737,-1.45531511307,0.536859273911,-0.00298468246807,0.0138648894747,-0.190941299098,-0.981498994808,1.574069793766876e+18,1.5740697937664842e+18,base_link,94246.7346191,0.0,1.5740697937668562e+18,1.5740697937664842e+18,base_link,42.95,0.0
87,1.5740697940479754e+18,1.5740697940478062e+18,,16.3470001221,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069793932636e+18,1.5740697939324375e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.0784532,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697939326339e+18,1.5740697939324375e+18,base_link,116000.0,223000.0,-375000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698088725663e+18,1.5740698088723305e+18,map,2.32902193069,-1.42655611038,0.538537740707,-0.00463672204223,0.0112583239413,-0.153434960862,-0.98808373316,1.5740697939471575e+18,1.5740697939469837e+18,base_link,94245.715332,0.0,1.5740697939471462e+18,1.5740697939469837e+18,base_link,42.95,0.0
88,1.5740697943545636e+18,1.5740697943542674e+18,,16.2770004272,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697941814093e+18,1.5740697941809457e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44929359829e-19,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1176798,0.0784532,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069794181372e+18,1.5740697941809457e+18,base_link,118000.0,220000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069809158745e+18,1.5740698091582907e+18,map,2.4246840477,-1.42404699326,0.542735815048,-0.00663398689846,0.0121879423922,-0.149507138633,-0.988663269155,1.574069794183781e+18,1.5740697941832865e+18,base_link,94246.0632324,0.0,1.5740697941837686e+18,1.5740697941832865e+18,base_link,42.95,0.0
89,1.5740697947054026e+18,1.5740697947050473e+18,,16.3400001526,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697944152878e+18,1.5740697944149832e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.08825985,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697944152407e+18,1.5740697944149832e+18,base_link,114000.0,221000.0,-377000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698094318126e+18,1.574069809431648e+18,map,2.51487064362,-1.46934652328,0.562334775925,-0.00684176884398,0.0258494117212,-0.170589705732,-0.98497926395,1.5740697944334008e+18,1.5740697944331297e+18,base_link,94248.0651855,0.0,1.574069794433391e+18,1.5740697944331297e+18,base_link,42.95,0.0
90,1.5740697950047642e+18,1.5740697950046282e+18,,16.3479995728,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697946550326e+18,1.5740697946547965e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67394039744e-19,0.003,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.0784532,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697946550252e+18,1.5740697946547965e+18,base_link,116000.0,220000.0,-377000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698097129047e+18,1.5740698097124644e+18,map,2.52175474167,-1.56355237961,0.585033893585,-0.0100569261726,0.0310829873938,-0.180569227845,-0.983019562413,1.574069794667924e+18,1.5740697946676698e+18,base_link,94246.0449219,0.0,1.5740697946679148e+18,1.5740697946676698e+18,base_link,42.95,0.0
91,1.5740697953312435e+18,1.574069795330873e+18,,16.2889995575,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697948916145e+18,1.5740697948913042e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.08825985,9.81645665,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697948916232e+18,1.5740697948913042e+18,base_link,118000.0,217000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069809972685e+18,1.5740698099724408e+18,map,2.53328132629,-1.58195066452,0.592163801193,-0.0146341874351,0.0317435772785,-0.175316134059,-0.983891477247,1.574069794905546e+18,1.5740697949053253e+18,base_link,94245.3674316,0.0,1.5740697949055199e+18,1.5740697949053253e+18,base_link,42.95,0.0
92,1.57406979561612e+18,1.5740697956158167e+18,,16.3409996033,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697951360205e+18,1.574069795135608e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44929359829e-19,0.002,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0980665,9.7674234,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697951359846e+18,1.574069795135608e+18,base_link,118000.0,220000.0,-381000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698102935434e+18,1.5740698102932524e+18,map,2.62500715256,-1.5013461113,0.596633434296,-0.0145315461435,0.0368866660026,-0.174914669113,-0.983785071328,1.5740697951469076e+18,1.5740697951464573e+18,base_link,94244.8181152,0.0,1.574069795146896e+18,1.5740697951464573e+18,base_link,42.95,0.0
93,1.5740697959696973e+18,1.574069795969489e+18,,16.3479995728,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069795374237e+18,1.5740697953738378e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.0784532,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069795374225e+18,1.5740697953738378e+18,base_link,114000.0,217000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698105907215e+18,1.5740698105902833e+18,map,2.76376247406,-1.4442076683,0.606128692627,-0.014220742593,0.0385663264167,-0.159592257562,-0.986326883073,1.5740697953935718e+18,1.574069795393422e+18,base_link,94245.4589844,0.0,1.574069795393559e+18,1.574069795393422e+18,base_link,42.95,0.0
94,1.5740697963005325e+18,1.574069796300181e+18,,16.3400001526,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069795646567e+18,1.5740697956461624e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22464679915e-19,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.10787315,0.08825985,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069795646564e+18,1.5740697956461624e+18,base_link,117000.0,218000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698108531392e+18,1.5740698108528684e+18,map,2.86627388,-1.41970300674,0.612637519836,-0.0138986922484,0.0363527403308,-0.160011607019,-0.986347601124,1.5740697956563023e+18,1.5740697956559084e+18,base_link,94245.9411621,0.0,1.5740697956562668e+18,1.5740697956559084e+18,base_link,42.95,0.0
95,1.5740697966671588e+18,1.574069796666849e+18,,16.3519992828,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740697958475105e+18,1.5740697958472952e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.003,0.001,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.14709975,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069795847501e+18,1.5740697958472952e+18,base_link,118000.0,215000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698111599713e+18,1.5740698111595556e+18,map,2.98084449768,-1.3811879158,0.620645046234,-0.0142562330079,0.0425979633556,-0.173919241051,-0.983734858044,1.5740697958678748e+18,1.574069795867671e+18,base_link,94246.6674805,0.0,1.574069795867876e+18,1.574069795867671e+18,base_link,42.95,0.0
96,1.5740697969518328e+18,1.5740697969516618e+18,,16.3479995728,-0.0,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069796086946e+18,1.5740697960867108e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.004,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.08825985,0.0392266,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740697960869512e+18,1.5740697960867108e+18,base_link,119000.0,217000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698114416013e+18,1.5740698114413668e+18,map,3.11477851868,-1.34664773941,0.655957221985,-0.0126668601638,0.0346045868953,-0.190720482005,-0.980952481501,1.5740697961134182e+18,1.574069796113003e+18,base_link,94245.2087402,0.0,1.5740697961133532e+18,1.574069796113003e+18,base_link,42.95,0.0
